accuracy,precision,recall,f1-score,auc,mcc,hospital,model,method,n_calib,n_test,tag
0.7089646464646465,0.6341463414634146,0.8606896551724138,0.7302516091281451,0.8349323591987476,0.4535437656089132,H17,catboost,neurocombat,30,1584,catboost_no_scaler
0.7239981990094552,0.893296853625171,0.740782756664776,0.809922480620155,0.776286946377131,0.3413582243287465,H18,catboost,neurocombat,30,2221,catboost_no_scaler
0.7424242424242424,0.8834355828220859,0.7461139896373057,0.8089887640449438,0.8160986645260162,0.43655891932790863,H19,catboost,neurocombat,30,264,catboost_no_scaler
0.773224043715847,0.6702898550724637,0.8466819221967964,0.7482305358948432,0.88631398927497,0.5593342075950415,H2,catboost,neurocombat,30,1098,catboost_no_scaler
0.7258320126782885,0.7394636015325671,0.6476510067114094,0.6905187835420393,0.8117076808351976,0.449521699306901,H20,catboost,neurocombat,30,631,catboost_no_scaler
0.7214285714285714,0.7733333333333333,0.725,0.7483870967741936,0.8170833333333334,0.43825606221520325,H21,catboost,neurocombat,30,140,catboost_no_scaler
0.6608639587362991,0.840201850294365,0.5368081676518001,0.6550819672131147,0.77201568650544,0.38664203132493064,H22,catboost,neurocombat,30,3102,catboost_no_scaler
0.4939759036144578,0.9689655172413794,0.4621710526315789,0.6258351893095768,0.7311736372180452,0.1689024853675428,H23,catboost,neurocombat,30,664,catboost_no_scaler
0.6316818774445893,0.8947368421052632,0.5801295896328293,0.7038784067085954,0.7451076901895656,0.3187898399303314,H24,catboost,neurocombat,30,3068,catboost_no_scaler
0.7179205966220662,0.908738548273432,0.7151968940654465,0.8004345127250155,0.7904242026376698,0.3719473185634192,H25,catboost,neurocombat,30,4559,catboost_no_scaler
0.6962915601023018,0.7926657263751763,0.6314606741573033,0.7029393370856786,0.7695862367885841,0.4111942170282077,H26,catboost,neurocombat,30,1564,catboost_no_scaler
0.6048387096774194,0.9641649763353617,0.5818033455732354,0.7256997455470738,0.7704274539088886,0.23671797835421923,H27,catboost,neurocombat,30,2728,catboost_no_scaler
0.6527050610820244,0.4906832298136646,0.8186528497409327,0.6135922330097088,0.7939050995364059,0.36872242141579004,H28,catboost,neurocombat,30,573,catboost_no_scaler
0.6303030303030303,0.4760914760914761,0.6676384839650146,0.5558252427184466,0.6877852929646135,0.2648161946644441,H29,catboost,neurocombat,30,990,catboost_no_scaler
0.8227628149435273,0.8480662983425414,0.867231638418079,0.8575418994413407,0.9076500746068791,0.6234089666410095,H3,catboost,neurocombat,30,1151,catboost_no_scaler
0.3363265306122449,0.9650537634408602,0.3097497842968076,0.4689745264532985,0.5274400606583522,0.05537326436028425,H30,catboost,neurocombat,30,1225,catboost_no_scaler
0.757455268389662,0.83984375,0.7263513513513513,0.7789855072463768,0.8429951690821257,0.5200316724481583,H4,catboost,neurocombat,30,503,catboost_no_scaler
0.7793427230046949,0.6342857142857142,0.7872340425531915,0.7025316455696202,0.8633569739952719,0.5381853834129751,H5,catboost,neurocombat,30,426,catboost_no_scaler
0.7668139420716741,0.7336842105263158,0.7584330794341676,0.7458533975387908,0.8355420549286481,0.5307925540339519,H6,catboost,neurocombat,30,2037,catboost_no_scaler
0.6924731182795699,0.41702127659574467,0.9423076923076923,0.5781710914454278,0.9052977839335179,0.46906321649053945,H7,catboost,neurocombat,30,930,catboost_no_scaler
0.7818181818181819,0.7076700434153401,0.7557959814528593,0.7309417040358744,0.8556355662533266,0.5486275765738442,H8,catboost,neurocombat,30,1650,catboost_no_scaler
0.7670103092783506,0.665,0.7430167597765364,0.7018469656992085,0.825793259575711,0.5137275950642617,H9,catboost,neurocombat,30,485,catboost_no_scaler
0.6882217090069284,0.5210084033613446,0.8551724137931035,0.6475195822454308,0.8460967432950192,0.4357203636781712,H1,catboost,covbat,30,433,catboost_no_scaler
0.7162265595101416,0.6252904725019365,0.757981220657277,0.6852716468590832,0.8046518830900995,0.43783536167782117,H10,catboost,covbat,30,10452,catboost_no_scaler
0.7237569060773481,0.8351063829787234,0.6946902654867256,0.7584541062801933,0.8013079125455492,0.452432301563143,H11,catboost,covbat,30,362,catboost_no_scaler
0.8033175355450237,0.9030662710187932,0.8580827067669173,0.88,0.8104853718454552,0.34051247984979305,H12,catboost,covbat,30,1266,catboost_no_scaler
0.7414634146341463,0.7769230769230769,0.808,0.792156862745098,0.8135,0.45117538803577345,H13,catboost,covbat,30,205,catboost_no_scaler
0.7271004421983576,0.45603112840466925,0.7802929427430093,0.5756385068762279,0.8236565187065967,0.42519005121998876,H14,catboost,covbat,30,3166,catboost_no_scaler
0.7590597453476984,0.5339506172839507,0.6455223880597015,0.5844594594594594,0.7820299784829724,0.42065629618457473,H15,catboost,covbat,30,3063,catboost_no_scaler
